timestamp,date,day_index,slot,interval,branch,level,label,backend,settlement_clock,plan_owner_day_index,plan_j,B_kwh,A_kwh,Q_kwh,price_yuan_per_kwh,adjustment_price_yuan_per_kwh,load_kwh,pv_kwh,qL,qB,u,gL,gB,kappa,eL,eB,e_kwh,x,y,I_kwh,S0_kwh,S1_kwh,target_soc_kwh,regular_fee_yuan,emergency_fee_yuan,cash_fee_yuan,physics_residual,schema_hash
2025-01-09T00:00:00,2025-01-09,8,0,0:00-0:10,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,7,143,649.4199583333334,649.4199583333335,649.4199583333335,0.4537,1.2693,610.64,0.0,610.64,38.779958333333525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.779958333333525,0.0,649.4199583333335,7802.145661949418,7838.9355607193465,6923.735200791535,294.6418350958336,0.0,294.6418350958336,1.7053025658242404e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:10:00,2025-01-09,8,1,0:10-0:20,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,0,1592.2532494444442,1592.2532494444442,1592.2532494444442,0.4191,0.4191,593.6329,0.0,593.6328999999998,833.3333333333333,165.28701611111114,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1426.966233333333,7838.9355607193465,8629.504975761442,6045.324739633652,667.3133368421666,0.0,667.3133368421666,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:20:00,2025-01-09,8,2,0:20-0:30,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,1,1585.3779635185183,1585.3779635185183,1585.3779635185183,0.4194,0.4194,599.5246833333333,0.0,599.5246833333333,833.3333333333333,152.51994685185173,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1432.8580166666666,8629.504975761442,9420.074390803537,5166.914278475769,664.9075178996666,0.0,664.9075178996666,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:30:00,2025-01-09,8,3,0:30-0:40,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,2,749.0423518518518,749.0423518518518,749.0423518518518,0.438,0.438,627.2983333333333,0.0,627.2983333333333,121.74401851851849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.74401851851849,0.0,749.0423518518518,9420.074390803537,9535.570907809608,4288.5038173178855,328.08055011111105,0.0,328.08055011111105,4.263256414560601e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:40:00,2025-01-09,8,4,0:40-0:50,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,3,761.313264537037,761.313264537037,761.313264537037,0.4088,0.4088,633.51145,0.0,633.51145,127.80181453703699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.80181453703699,0.0,761.313264537037,9535.570907809608,9656.814354721444,3410.0933561600023,311.2248625427407,0.0,311.2248625427407,1.9895196601282805e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:50:00,2025-01-09,8,5,0:50-1:00,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,4,1589.904314537037,1589.904314537037,1589.904314537037,0.4364,0.4364,642.2027499999999,0.0,642.2027499999999,833.3333333333333,114.36823120370377,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1475.5360833333332,9656.814354721444,10447.383769763539,2531.682895002119,693.8342428639629,0.0,693.8342428639629,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:00:00,2025-01-09,8,6,1:00-1:10,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,5,739.376351851852,739.376351851852,739.376351851852,0.5088,0.5088,659.1383333333333,0.0,659.1383333333333,80.23801851851863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23801851851863,0.0,739.376351851852,10447.383769763539,10523.504237800726,1846.0731862473197,376.1946878222223,0.0,376.1946878222223,1.2789769243681803e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:10:00,2025-01-09,8,7,1:10-1:20,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,6,0.0,0.0,0.0,0.5012,0.5012,662.83455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.83455,0.0,10523.504237800726,9824.815274516472,1200.0,0.0,0.0,0.0,3.410605131648481e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:20:00,2025-01-09,8,8,1:20-1:30,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,7,750.1147890740741,750.1147890740741,750.1147890740741,0.478,0.478,664.9293333333333,0.0,664.9293333333333,85.18545574074085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.18545574074085,0.0,750.1147890740741,9824.815274516472,9905.629293614535,1200.0,358.5548691774074,0.0,358.5548691774074,8.952838470577262e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:30:00,2025-01-09,8,9,1:30-1:40,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,8,1597.031546296296,1597.031546296296,1597.031546296296,0.4707,0.4707,661.2866666666666,0.0,661.2866666666666,833.3333333333333,102.41154629629614,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1494.62,9905.629293614535,10696.19870865663,1681.0556943387687,751.7227488416665,0.0,751.7227488416665,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:40:00,2025-01-09,8,10,1:40-1:50,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,9,764.7665832407407,764.7665832407407,764.7665832407407,0.4535,0.4535,640.2898166666666,0.0,640.2898166666666,109.41616823725653,15.060598336817549,0.0,0.0,0.0,0.0,0.0,0.0,109.41616823725653,0.0,749.7059849039232,10696.19870865663,10800.0,1822.673107943584,346.8216454996759,0.0,346.8216454996759,2.842170943040401e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:50:00,2025-01-09,8,11,1:50-2:00,q4_3,B0,JANUARY_B0,q4-inheritance-v2,adjustment_time,8,10,599.7401261450134,599.7401261450134,599.7401261450134,0.4965,0.4965,654.3395833333333,0.0,599.7401261450134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59945718831989,599.7401261450134,10800.0,10742.447118758686,1800.0362616263953,297.77097263099915,0.0,297.77097263099915,5.826450433232822e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
