timestamp,date,day_index,slot,interval,branch,level,label,backend,settlement_clock,plan_owner_day_index,plan_j,B_kwh,A_kwh,Q_kwh,price_yuan_per_kwh,adjustment_price_yuan_per_kwh,load_kwh,pv_kwh,qL,qB,u,gL,gB,kappa,eL,eB,e_kwh,x,y,I_kwh,S0_kwh,S1_kwh,target_soc_kwh,regular_fee_yuan,emergency_fee_yuan,cash_fee_yuan,physics_residual,schema_hash
2025-08-31T00:00:00,2025-08-31,242,0,0:00-0:10,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,241,143,0.0,0.0,0.0,0.5397,0.5397,738.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.64,0.0,9376.31836020291,8597.72343656732,8497.907899045027,0.0,0.0,0.0,5.684341886080801e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T00:10:00,2025-08-31,242,1,0:10-0:20,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,0,704.4585541666667,704.4585541666667,704.4585541666667,0.5409,0.5409,706.46985,0.0,704.4585541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0112958333332926,704.4585541666667,8597.72343656732,8595.60334460674,7998.320110514514,381.04163194875,0.0,381.04163194875,1.2434497875801752e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T00:20:00,2025-08-31,242,2,0:20-0:30,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,1,658.1122474999999,658.1122474999999,658.1122474999999,0.5118,0.5118,681.1599833333332,0.0,658.1122474999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.047735833333377,658.1122474999999,8595.60334460674,8571.308897892335,7987.1421968506065,336.8218482705,0.0,336.8218482705,2.0250467969162853e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T00:30:00,2025-08-31,242,3,0:30-0:40,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,2,0.0,0.0,0.0,0.4892,0.4892,717.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.29,0.0,8571.308897892335,7815.21885027161,7305.555235221355,0.0,0.0,0.0,3.410605131648481e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T00:40:00,2025-08-31,242,4,0:40-0:50,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,3,673.0031291666666,673.0031291666666,673.0031291666666,0.5215,0.5215,721.97415,0.0,673.0031291666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.971020833333455,673.0031291666666,7815.21885027161,7763.598861879313,7328.591184409992,350.97113186041656,0.0,350.97113186041656,3.765876499528531e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T00:50:00,2025-08-31,242,5,0:50-1:00,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,4,749.0377341666667,749.0377341666667,749.0377341666667,0.5373,0.5373,710.42185,0.0,710.42185,38.61588416666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61588416666677,0.0,749.0377341666667,7763.598861879313,7800.233106227683,7440.389594604363,402.45797456775006,0.0,402.45797456775006,7.815970093361102e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:00:00,2025-08-31,242,6,1:00-1:10,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,5,758.4818333333333,758.4818333333333,758.4818333333333,0.5048,0.5048,703.6416666666667,0.0,703.6416666666667,54.84016666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.84016666666662,0.0,758.4818333333333,7800.233106227683,7852.259056406656,7524.884873509168,382.88162946666665,0.0,382.88162946666665,1.4921397450962106e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:10:00,2025-08-31,242,7,1:10-1:20,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,6,0.0,0.0,0.0,0.4629,0.4629,699.4503833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.4503833333333,0.0,7852.259056406656,7114.973615869586,6804.458750020123,0.0,0.0,0.0,1.1368683772161605e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:20:00,2025-08-31,242,8,1:20-1:30,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,7,0.0,0.0,0.0,0.449,0.449,695.7451833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.7451833333332,0.0,7114.973615869586,6381.593799061335,6104.030536804413,0.0,0.0,0.0,2.273736754432321e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:30:00,2025-08-31,242,9,1:30-1:40,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,8,680.0872499999999,680.0872499999999,680.0872499999999,0.4672,0.4672,696.8,0.0,680.0872499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.712750000000028,680.0872499999999,6381.593799061335,6363.977013739675,6126.020282912495,317.7367632,0.0,317.7367632,3.872457909892546e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:40:00,2025-08-31,242,10,1:40-1:50,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,9,698.7538233333335,698.7538233333335,698.7538233333335,0.4885,0.4885,707.40605,0.0,698.7538233333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.652226666666593,698.7538233333335,6363.977013739675,6354.856766040104,6180.311951276259,341.34124269833336,0.0,341.34124269833336,3.730349362740526e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T01:50:00,2025-08-31,242,11,1:50-2:00,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,10,87.31541332618042,87.31541332618042,87.31541332618042,0.4817,0.4817,711.0109,0.0,87.31541332618042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.6954866738196,87.31541332618042,6354.856766040104,5697.423997954616,5599.298565523784,42.05983459922111,0.0,42.05983459922111,2.273736754432321e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:00:00,2025-08-31,242,12,2:00-2:10,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,11,611.9410833333333,611.9410833333333,611.9410833333333,0.4666,0.4666,708.3299999999999,0.0,611.9410833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.38891666666666,611.9410833333333,5697.423997954616,5595.821158667005,5561.614229693835,285.5317094833333,0.0,285.5317094833333,2.8421709430404014e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:10:00,2025-08-31,242,13,2:10-2:20,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,12,0.0,0.0,0.0,0.4873,0.4873,713.7409833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.379046972220408,0.0,22.379046972220408,0.0,691.3619363611128,0.0,5595.821158667005,4867.061689851838,4867.061689851838,0.0,54.52654794781503,54.52654794781503,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:20:00,2025-08-31,242,14,2:20-2:30,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,13,0.0,0.0,0.0,0.4839,0.4839,706.4918666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.00053416666674,0.0,44.00053416666674,0.0,662.4913325,0.0,4867.061689851838,4168.734509578528,4168.734509578528,0.0,106.45929241625018,106.45929241625018,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:30:00,2025-08-31,242,15,2:30-2:40,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,14,0.0,0.0,0.0,0.4448,0.4448,677.3933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.712083333333567,0.0,20.712083333333567,0.0,656.6812499999997,0.0,4168.734509578528,3476.5316940030457,3476.5316940030457,0.0,46.063673333333846,46.063673333333846,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:40:00,2025-08-31,242,16,2:40-2:50,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,15,402.0930760833336,402.0930760833336,402.0930760833336,0.4231,0.4231,643.6531833333333,0.0,402.0930760833336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.56010724999976,402.0930760833336,3476.5316940030457,3221.904983754862,3218.667315638454,170.12558049085845,0.0,170.12558049085845,1.7053025658242404e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T02:50:00,2025-08-31,242,17,2:50-3:00,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,16,627.2321908333332,627.2321908333332,627.2321908333332,0.4326,0.4326,643.5706,0.0,627.2321908333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.338409166666793,627.2321908333332,3221.904983754862,3204.682788318048,3194.087096527132,271.3406457544999,0.0,271.3406457544999,2.0605739337042905e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:00:00,2025-08-31,242,18,3:00-3:10,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,17,656.3475000000001,656.3475000000001,656.3475000000001,0.4788,0.4788,672.2583333333333,0.0,656.3475000000001,0.0,0.0,0.0,0.0,0.0,2.6706275000001973,0.0,2.6706275000001973,0.0,13.240205833333048,656.3475000000001,3204.682788318048,3190.726385943788,3190.726385943788,314.25918300000006,6.393482235000473,320.65266523500054,5.329070518200752e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:10:00,2025-08-31,242,19,3:10-3:20,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,18,0.0,0.0,0.0,0.545,0.545,682.6724666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05356083333368,0.0,38.05356083333368,0.0,644.618905833333,0.0,3190.726385943788,2511.2383975308103,2511.2383975308103,0.0,103.69595327083428,103.69595327083428,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:20:00,2025-08-31,242,20,3:20-3:30,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,19,0.0,0.0,0.0,0.5216,0.5216,654.4229833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59968000000026,0.0,34.59968000000026,0.0,619.823303333333,0.0,2511.2383975308103,1857.887269069888,1857.887269069888,0.0,90.23596544000068,90.23596544000068,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:30:00,2025-08-31,242,21,3:30-3:40,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,20,0.0,0.0,0.0,0.4376,0.4376,627.7349999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84810583333308,0.0,9.84810583333308,0.0,617.8868941666668,0.0,1857.887269069888,1206.5772950918629,1206.5772950918629,0.0,21.54765556333277,21.54765556333277,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:40:00,2025-08-31,242,22,3:40-3:50,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,21,599.7715399999998,599.7715399999998,599.7715399999998,0.4362,0.4362,660.3373333333333,0.0,599.7715399999998,0.0,0.0,0.0,0.0,0.0,54.326023333333495,0.0,54.326023333333495,0.0,6.239769999999933,599.7715399999998,1206.5772950918629,1200.0,1200.0,261.6203457479999,118.48505689000037,380.1054026380002,2.8421709430404014e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-08-31T03:50:00,2025-08-31,242,23,3:50-4:00,q4_3,B1,FORMAL_FROZEN,q4-inheritance-v2,delivery,242,22,669.70313,669.70313,669.70313,0.474,0.474,670.8511833333333,0.0,669.70313,0.0,0.0,0.0,0.0,0.0,1.148053333333337,0.0,1.148053333333337,0.0,0.0,669.70313,1200.0,1200.0,1202.0642243818018,317.43928362,2.720886400000009,320.16017001999995,0.0,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
