date,day_index,branch,level,label,backend,settlement_clock,cash_fee_yuan,regular_fee_yuan,emergency_fee_yuan,emergency_kwh,charge_kwh,discharge_kwh,unused_contract_kwh,curtailment_kwh,pv_curtailment_kwh,S00_kwh,S24_kwh,next_tail_target_soc_kwh,max_physics_residual,template_plan_reference_fee_yuan,template_final_regular_fee_yuan
2025-02-01,31,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,21931.25988507732,21931.25988507732,0.0,0.0,18949.37825199448,15788.985911078698,6660.568601288826,5107.0962,5107.0962,9240.560328473632,10574.466510143278,9002.460608393596,9.094947017729282e-13,21722.89260400232,21722.89260400232
2025-02-02,32,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,88601.48767488236,48199.768002767734,40401.719672114625,7365.77288880574,19271.03919927516,20754.89354445791,129.16109083333401,5.684341886080802e-14,5.684341886080802e-14,10574.466510143278,6979.000802968313,6381.268666608906,8.988365607365267e-13,48002.25017496774,48002.25017496773
2025-02-03,33,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,63800.932252403836,63800.932252403836,0.0,0.0,23926.680007803963,20663.226183518516,5053.755747235329,0.0,0.0,6979.000802968313,7896.889655122105,7132.829017380731,9.094947017729282e-13,64033.43020410383,64033.43020410384
2025-02-04,34,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,64040.33235645718,64040.33235645718,0.0,0.0,26258.199539107743,24207.362215849334,4903.284617203841,64.33819999999997,64.33819999999997,7896.889655122105,7290.804745823163,7249.299882643381,9.094947017729282e-13,64409.30726398218,64409.30726398218
2025-02-05,35,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,63350.53912191732,63350.53912191732,0.0,0.0,26296.02618737327,22946.932625129626,4155.541077000564,2.052500000000066,2.052500000000066,7290.804745823163,8049.214791604326,7189.411445482125,8.739675649849232e-13,62749.06626269232,62749.066262692315
2025-02-06,36,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,61938.33534250929,61938.33534250929,0.0,0.0,23218.67820659121,25196.063222424942,5746.533486451722,1.400816666666742,1.400816666666742,8049.214791604326,3517.4043915187062,3645.9738163738166,8.668621376273222e-13,62330.76409067928,62330.76409067929
2025-02-07,37,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,31199.327672243875,31199.327672243875,0.0,0.0,21850.58994700616,13439.151946666665,16385.98542690041,9579.798105215581,9579.798105215581,3517.4043915187062,10080.584135943125,7022.435564255942,8.526512829121202e-13,31208.89366216804,31208.89366216804
2025-02-08,38,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,19140.067609740687,19140.067609740687,0.0,0.0,21252.245476450156,18926.64670465783,4143.461217070429,5649.286266666667,5649.286266666667,10080.584135943125,10291.797113507993,9078.935591289124,7.958078640513122e-13,18950.920221971523,18950.920221971523
2025-02-09,39,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,117979.17166922285,44574.73282651206,73404.43884271079,13157.55995246703,14164.260090729229,16863.167559283378,2.8421709430404007e-13,1.1368683772161603e-13,1.1368683772161603e-13,10291.797113507993,5953.854740026945,6143.920743359587,9.094947017729282e-13,44590.93464344123,44590.93464344123
2025-02-10,40,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,60297.263567383896,60297.263567383896,0.0,0.0,22834.379846275064,19622.665161964087,7294.53398340511,670.6342500000001,670.6342500000001,5953.854740026945,6932.344296648239,6050.720427567829,9.094947017729282e-13,60359.61149925473,60359.61149925472
2025-02-11,41,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,57922.56188205313,57922.56188205313,0.0,0.0,24205.406679689488,21599.587479878468,3460.174250885673,243.45769999999993,243.45769999999993,6932.344296648239,7127.645017365906,5156.625499565072,9.094947017729282e-13,57830.241497928124,57830.24149792813
2025-02-12,42,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,59160.01861882296,59160.01861882296,0.0,0.0,24268.06453821246,21626.323097059354,5624.588307282248,411.41255,411.41255,7127.645017365906,7354.2063869752865,6278.282667783753,8.739675649849232e-13,58960.94190382296,58960.94190382296
2025-02-13,43,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,57272.128950410035,57272.128950410035,0.0,0.0,17703.97988664782,18091.4889084718,8473.826915594846,899.4616695052398,899.4616695052398,7354.2063869752865,5079.572676312169,4289.200927779688,9.094947017729282e-13,57646.1168546267,57646.1168546267
2025-02-14,44,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,26997.956733822255,26997.956733822255,0.0,0.0,20718.482645597396,14857.934531971378,11657.383622109895,9580.6982,9580.6982,5079.572676312169,9073.212974240698,4830.434736463387,8.277822871605167e-13,26781.786373934752,26781.786373934752
2025-02-15,45,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,18741.246729283463,18741.246729283463,0.0,0.0,22604.075691540445,19492.931887212777,2763.9308245272787,6528.464099999999,6528.464099999999,9073.212974240698,9969.967704635801,8907.96844983596,8.384404281969182e-13,18852.803094179297,18852.803094179297
2025-02-16,46,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,108306.78522026683,42567.23900811542,65739.54621215141,11718.440228725161,15684.914977031935,17117.6894792176,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,9969.967704635801,6806.355563411981,6995.328487289808,9.094947017729282e-13,42518.070528890414,42518.07052889042
2025-02-17,47,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,56200.88863010926,56200.88863010926,0.0,0.0,22723.59078132525,19977.068754294185,5806.822095928458,948.4422833333333,948.4422833333333,6806.355563411981,7306.167196939121,6621.48701139717,8.952838470577262e-13,56163.667145222564,56163.667145222564
2025-02-18,48,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,53854.49549644214,53854.49549644214,0.0,0.0,19426.513762528084,18575.99469174158,4211.895565056969,396.69004629629603,396.69004629629603,7306.167196939121,6154.9586664310345,6244.384445287773,9.094947017729282e-13,54191.55625700383,54191.55625700383
2025-02-19,49,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,54963.87892045186,54963.87892045186,0.0,0.0,21666.63707842453,19379.191442093852,3712.0377125029527,507.4161999999999,507.4161999999999,6154.9586664310345,6282.273997834491,6045.322149293764,8.810729923425242e-13,54681.698267426866,54681.698267426866
2025-02-20,50,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,51842.69310287278,51711.928155456524,130.76494741624848,23.307182499999726,22022.756779677886,22639.260316637665,3661.970144006742,553.5938999999996,553.5938999999996,6282.273997834491,3311.0198177303537,3719.0007790319664,9.094947017729282e-13,51848.67950276069,51848.6795027607
2025-02-21,51,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,24909.291521216302,24909.291521216302,0.0,0.0,21028.758637033196,12776.07268206271,10628.758301414611,10796.216988047609,10796.216988047609,3311.0198177303537,9793.488839694432,6206.595100183935,9.094947017729282e-13,24918.513391762135,24918.513391762135
2025-02-22,52,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,15774.109603233046,15774.109603233046,0.0,0.0,21877.85993334129,19223.071278507156,944.7124712420475,5171.429774035256,5171.429774035256,9793.488839694432,10285.752867594645,8991.02694895904,9.094947017729282e-13,15587.688101710824,15587.688101710823
2025-02-23,53,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,108371.36045184074,37906.33234506233,70465.02810677841,12807.4036175,15674.756174275153,17959.097647069866,0.0,0.0,0.0,10285.752867594645,6225.581155773141,6389.674475495036,8.704148513061227e-13,37998.879419275545,37998.879419275545
2025-02-24,54,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,51287.39821976058,50843.27055347852,444.12766628206,77.55311827222556,23934.041665995606,21386.203795484933,3480.6148369982225,1224.353383333333,1224.353383333333,6225.581155773141,6388.368573058203,5530.030920544349,9.094947017729282e-13,50553.307710287525,50553.307710287525
2025-02-25,55,q4_2,B0,FORMAL_FROZEN,q4-inheritance-v2,delivery,49519.361005201645,49412.18336999331,107.1776352083326,26.972569444444048,22243.10684076281,20262.59206337542,4408.980484413579,1869.2859833333332,1869.2859833333332,6388.368573058203,6131.385123270609,6361.194054359285,9.094947017729282e-13,49892.093465618316,49892.093465618316
