timestamp,date,day_index,slot,interval,branch,level,label,backend,settlement_clock,plan_owner_day_index,plan_j,B_kwh,A_kwh,Q_kwh,price_yuan_per_kwh,adjustment_price_yuan_per_kwh,load_kwh,pv_kwh,qL,qB,u,gL,gB,kappa,eL,eB,e_kwh,x,y,I_kwh,S0_kwh,S1_kwh,target_soc_kwh,regular_fee_yuan,emergency_fee_yuan,cash_fee_yuan,physics_residual,schema_hash
2025-01-09T00:00:00,2025-01-09,8,0,0:00-0:10,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,7,143,649.4199583333334,649.4199583333333,649.4199583333333,0.4537,0.4537,610.64,0.0,610.64,38.7799583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7799583333333,0.0,649.4199583333333,7802.124421984468,7838.914320754397,6923.713960826585,294.6418350958333,0.0,294.6418350958333,4.973799150320701e-14,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:10:00,2025-01-09,8,1,0:10-0:20,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,0,1592.2532494444442,1592.2532494444442,1592.2532494444442,0.4191,0.4191,593.6329,0.0,593.6328999999998,833.3333333333333,165.28701611111114,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1426.966233333333,7838.914320754397,8629.483735796492,6045.303499668702,667.3133368421666,0.0,667.3133368421666,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:20:00,2025-01-09,8,2,0:20-0:30,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,1,1585.3779635185183,1585.3779635185183,1585.3779635185183,0.4194,0.4194,599.5246833333333,0.0,599.5246833333333,833.3333333333333,152.51994685185173,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1432.8580166666666,8629.483735796492,9420.053150838587,5166.893038510819,664.9075178996666,0.0,664.9075178996666,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:30:00,2025-01-09,8,3,0:30-0:40,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,2,749.0423518518518,749.0423518518518,749.0423518518518,0.438,0.438,627.2983333333333,0.0,627.2983333333333,121.74401851851849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.74401851851849,0.0,749.0423518518518,9420.053150838587,9535.549667844658,4288.482577352936,328.08055011111105,0.0,328.08055011111105,4.263256414560601e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:40:00,2025-01-09,8,4,0:40-0:50,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,3,761.313264537037,761.313264537037,761.313264537037,0.4088,0.4088,633.51145,0.0,633.51145,127.80181453703699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.80181453703699,0.0,761.313264537037,9535.549667844658,9656.793114756494,3410.0721161950523,311.2248625427407,0.0,311.2248625427407,1.9895196601282805e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T00:50:00,2025-01-09,8,5,0:50-1:00,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,4,1589.904314537037,1589.904314537037,1589.904314537037,0.4364,0.4364,642.2027499999999,0.0,642.2027499999999,833.3333333333333,114.36823120370377,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1475.5360833333332,9656.793114756494,10447.36252979859,2531.661655037169,693.8342428639629,0.0,693.8342428639629,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:00:00,2025-01-09,8,6,1:00-1:10,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,5,739.376351851852,739.376351851852,739.376351851852,0.5088,0.5088,659.1383333333333,0.0,659.1383333333333,80.23801851851863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23801851851863,0.0,739.376351851852,10447.36252979859,10523.482997835776,1846.0731862473197,376.1946878222223,0.0,376.1946878222223,1.2789769243681803e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:10:00,2025-01-09,8,7,1:10-1:20,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,6,0.0,0.0,0.0,0.5012,0.5012,662.83455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.83455,0.0,10523.482997835776,9824.794034551522,1200.0,0.0,0.0,0.0,3.410605131648481e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:20:00,2025-01-09,8,8,1:20-1:30,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,7,750.1147890740741,750.1147890740741,750.1147890740741,0.478,0.478,664.9293333333333,0.0,664.9293333333333,85.18545574074085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.18545574074085,0.0,750.1147890740741,9824.794034551522,9905.608053649585,1200.0,358.5548691774074,0.0,358.5548691774074,8.952838470577262e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
2025-01-09T01:30:00,2025-01-09,8,9,1:30-1:40,q4_3,B0,JANUARY_B0,q4-inheritance-v2,delivery,8,8,1597.031546296296,1597.031546296296,1597.031546296296,0.4707,0.4707,661.2866666666666,0.0,661.2866666666666,833.3333333333333,102.41154629629614,0.0,0.0,0.0,0.0,0.0,0.0,833.3333333333333,0.0,1494.62,9905.608053649585,10696.17746869168,1681.0344543738188,751.7227488416665,0.0,751.7227488416665,2.2737367544323206e-13,08ad55a129c188b78a6bf379ee5514cf466d54acf150f52d0326740697aa261f
